Timestamp,Tick
2021-03-05 15:02:52.471700,T|5598||120.71|97||1614952972.4717|||||||||
2021-03-05 15:02:52.471700,Q|5599||120.69|16|120.76|1||1614952972.4717|
2021-03-05 15:02:52.515700,Q|5600||120.5|4|120.76|1||1614952972.5157|
2021-03-05 15:02:57.296300,Q|5601||120.68|16|120.76|1||1614952977.2963|
2021-03-05 15:02:57.346900,Q|5602||120.5|4|120.76|1||1614952977.3469|
2021-03-05 15:03:00.486600,Q|5603||120.67|1|120.76|1||1614952980.4866|
2021-03-05 15:03:01.072800,Q|5604||120.67|1|120.73|10||1614952981.0728|
2021-03-05 15:03:01.094900,Q|5605||120.67|1|120.76|1||1614952981.0949|
2021-03-05 15:03:01.639700,T|5606||120.7|99||1614952981.6397|||||||||
2021-03-05 15:03:01.639700,Q|5607||120.7|91|120.76|1||1614952981.6397|
2021-03-05 15:03:01.691800,Q|5608||120.67|1|120.76|1||1614952981.6918|
2021-03-05 15:03:03.227000,Q|5609||120.7|10|120.76|1||1614952983.227|
2021-03-05 15:03:03.227000,Q|5610||120.72|91|120.76|1||1614952983.227|
2021-03-05 15:03:03.274900,Q|5611||120.67|1|120.76|1||1614952983.2749|
2021-03-05 15:03:05.325100,Q|5612||120.69|10|120.76|1||1614952985.3251|
2021-03-05 15:03:05.325100,Q|5613||120.72|86|120.76|1||1614952985.3251|
2021-03-05 15:03:05.385500,Q|5614||120.67|1|120.76|1||1614952985.3855|
2021-03-05 15:03:05.941800,Q|5615||120.71|86|120.76|1||1614952985.9418|
2021-03-05 15:03:05.967400,Q|5616||120.67|1|120.76|1||1614952985.9674|
2021-03-05 15:03:07.767500,Q|5617||120.67|1|120.73|10||1614952987.7675|
2021-03-05 15:03:07.808100,Q|5618||120.67|1|120.76|1||1614952987.8081|
2021-03-05 15:03:10.806000,Q|5619||120.7|86|120.76|1||1614952990.806|
2021-03-05 15:03:10.823100,Q|5620||120.67|1|120.76|1||1614952990.8231|
2021-03-05 15:03:13.934600,Q|5621||120.69|10|120.76|1||1614952993.9346|
2021-03-05 15:03:13.958900,Q|5622||120.67|1|120.76|1||1614952993.9589|
2021-03-05 15:03:14.744700,Q|5623||120.73|16|120.76|1||1614952994.7447|
2021-03-05 15:03:14.744700,Q|5624||120.67|1|120.76|1||1614952994.7447|
2021-03-05 15:03:19.113600,Q|5625||120.67|1|120.89|1||1614952999.1136|
2021-03-05 15:03:19.113600,T|5626||120.76|1||1614952999.1136|||||||||
2021-03-05 15:03:19.113600,Q|5627||120.71|10|120.89|1||1614952999.1136|
2021-03-05 15:03:19.113600,Q|5628||120.67|1|120.89|1||1614952999.1136|
2021-03-05 15:03:19.193800,Q|5629||120.74|10|120.89|1||1614952999.1938|
